product_id,name,in_store,embellishment_type,fabric,fit,graphic_type,origin,season_code,vendor,color_code,single_sku_catalog_entry,catalog,category,subcategory,current_price
67984469,Hudson University 1.5 oz. Collector's Glass,TRUE,Screen Print,,,Wordmark,Made in USA,Basic Non-Seasonal,Nordic,Clear,72613087,Gifts & Collectibles,Drinkware,,5.95
67984473,"Hudson University 1"" Lapel Pin",TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Black,67984474,Clothing & Accessories,Accessories,Watches & Jewelry,4.95
68045814,Hudson University Gel Pen,TRUE,Etched/Engraved,,,Straight,Imported,Basic Non-Seasonal,LXG,,,School Supplies,School Supplies,School Logo Supplies,9.95
68045825,"Hudson University 8.5"" x 11"" Prestige Diploma Frame",TRUE,Embossed,,,Official Seal,Made in USA,Basic Non-Seasonal,Framing Success,,68045826,Gifts & Collectibles,Diploma Frames,,170
68045827,"Hudson University 8.5"" x 11"" Windsor Diploma Frame",TRUE,Embossed,,,Official Seal,Made in USA,Basic Non-Seasonal,Framing Success,,68045828,Gifts & Collectibles,Diploma Frames,,170
68045831,"Hudson University 11"" x 14"" Prestige Diploma Frame",TRUE,Embossed,,,Official Seal,Made in USA,Basic Non-Seasonal,Framing Success,,68045832,Gifts & Collectibles,Diploma Frames,,175
68045833,"Hudson University 11"" x 14"" Windsor Diploma Frame",TRUE,Embossed,,,Official Seal,Made in USA,Basic Non-Seasonal,Framing Success,,68045834,Gifts & Collectibles,Diploma Frames,,175
68045837,"Hudson University 8.5"" x 11"" Classic Diploma Frame",TRUE,Embossed,,,Official Seal,Made in USA,Basic Non-Seasonal,Framing Success,,68045838,Gifts & Collectibles,Diploma Frames,,160
68094122,Hudson University Titans Decal,TRUE,Decal,,,Wordmark,Made in USA,Basic Non-Seasonal,C.D.I. Corporation,Clear,68094123,Gifts & Collectibles,Auto Accessories,,6.95
68130198,"Hudson University 8.5"" x 11"" Prestige Diploma Frame",TRUE,,MOD01,,,,Basic Non-Seasonal,Framing Success,,68130199,Gifts & Collectibles,Diploma Frames,,205
68130200,"Hudson University 8.5"" x 11"" Windsor Diploma Frame",TRUE,Embossed,,,Official Seal,Made in USA,Basic Non-Seasonal,Framing Success,,68130201,Gifts & Collectibles,Diploma Frames,,205
68130202,Hudson University Keepsake Photo Frame,TRUE,Embossed,,,Official Seal,Made in USA,Basic Non-Seasonal,Framing Success,Cherry Wood,68130203,Gifts & Collectibles,Diploma Frames,,80
68147918,Hudson University 16 oz. Travel Lid,TRUE,,,,,Made in USA,Basic Non-Seasonal,Tervis Tumbler,Black,68288220,Gifts & Collectibles,Drinkware,,3.95
68251408,Hudson University Genre Polo,TRUE,Embroidered/Sewn,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Cutter & Buck,,,Clothing & Accessories,Men,Polos,54
68355626,Hudson University 2 Pocket Portfolio,TRUE,Screen Print,,,Straight,Made in USA,Spring,Roaring Spring Blank Book Co.,Black,68355627,School Supplies,School Supplies,Folder & Binders,1.79
68364670,Hudson University Genre Polo,TRUE,Embroidered/Sewn,100% Polyester,,Mascot,Imported,Basic Non-Seasonal,Cutter & Buck,Black,,Clothing & Accessories,Men,Polos,54
68446286,"Hudson University 7"" Atlas Plush",TRUE,Other Embellishment,,,Mascot,Imported,Basic Non-Seasonal,Mascot Factory,Maroon,68446287,Clothing & Accessories,Kids,Infant & Toddler,18
68463787,Hudson University House Divided' Decal,TRUE,Decal,,,Athletic,Made in USA,Basic Non-Seasonal,C.D.I. Corporation,Clear,68463788,Gifts & Collectibles,Auto Accessories,,6.95
68653975,Hudson University 28 oz. Meteor Sport Bottle,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Clear,68653976,Gifts & Collectibles,Drinkware,,11.95
68723285,Hudson University Titans Cat Collar,TRUE,Embroidered/Sewn,,,Straight,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Maroon,68723286,Gifts & Collectibles,Pet Supplies,,12
68767836,Hudson University Titans Women's Swing Tank Top,TRUE,Screen Print,65% Polyester/35% Viscose,Classic,Mascot,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Women,T-Shirts & Tanks,28
68773179,Heather Black Hudson University Burnout Short Sleeve T-Shirt,TRUE,Screen Print,50% Cotton/50% Polyester,Slim,Trend/Fashion Graphic,Imported,Fall,League Collegiate Wear,Heather Black,,Clothing & Accessories,Men,T-Shirts & Tanks,34
68928679,Hudson University Titans Carabineer Keychain,TRUE,Other Embellishment,,,Straight,Made in USA,Basic Non-Seasonal,"Stockdale Technologies, Inc",,68928680,Gifts & Collectibles,School Accessories,,4.95
69132646,Hudson University 2 Pocket Portfolio,TRUE,Screen Print,,,Official Seal,Made in USA,Spring,Roaring Spring Blank Book Co.,,,School Supplies,School Supplies,Folder & Binders,1.79
69132649,Hudson University 1 Subject Recycled Notebook,TRUE,Screen Print,,,Official Seal,Made in USA,Fall,Roaring Spring Blank Book Co.,Maroon,69132650,School Supplies,School Supplies,Notebooks & Paper,4.79
69210198,Hudson University Titans Bic Widebody Pen,TRUE,Screen Print,,,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Burgundy,69210199,School Supplies,School Supplies,Writing Instruments,3.95
69383075,"Hudson University 8.5"" x 11"" Value Price Academic Diploma Frame",TRUE,Embossed,,,Official Seal,Made in USA,Basic Non-Seasonal,Framing Success,,69383076,Gifts & Collectibles,Diploma Frames,,104.95
69426677,Hudson University Keychain with Bottle Opener Flashlite,TRUE,Etched/Engraved,,,Wordmark,Imported,Basic Non-Seasonal,LXG,,69426678,Gifts & Collectibles,Tailgate & Spirit,,7.95
69426681,Hudson University Teardrop Keychain,TRUE,Etched/Engraved,,,Mascot,Imported,Basic Non-Seasonal,LXG,Black,69426682,Gifts & Collectibles,Auto Accessories,,6.95
69489288,C Gold Hudson University Women's Hooded Sweatshirt,TRUE,Screen Print,60% Cotton/40% Polyester,Athletic,Arch over Straight,Imported,Basic Non-Seasonal,Champion Products,C Gold,,Clothing & Accessories,Women,Sweatshirts,48
69492615,Natural Hudson University 4 in. x 6 in. Frame,TRUE,Etched/Engraved,,,Straight,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Natural,102000000,Gifts & Collectibles,Home Decor,,32
69505697,Hudson University Titans 16 in. Stadium Seat,TRUE,Embroidered/Sewn,,,Wordmark,Imported,Basic Non-Seasonal,Logo Brands,,69505698,Gifts & Collectibles,Tailgate & Spirit,,25
69505699,Hudson University 28 in. Round Table,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Logo Brands,,69505700,Gifts & Collectibles,Tailgate & Spirit,,40
69510624,Varsity White Heather Hudson University Women's Hooded Sweatshirt,TRUE,Screen Print,50% Cotton/40% Polyester/10% Rayon,Classic,Wordmark,Imported,Fall,League Collegiate Wear,Varsity White Heather,,Clothing & Accessories,Women,Sweatshirts,64
69526168,Sun Hudson University 20 oz. Soft Touch Glass Bottle,TRUE,Screen Print,,,Mascot,Imported,Basic Non-Seasonal,The Fanatic Group,Sun,102000000,Gifts & Collectibles,Drinkware,,25
69558274,Hudson University Notebook 100-Sheet,TRUE,Screen Print,,,,Made in USA,Fall,Roaring Spring Blank Book Co.,,,School Supplies,School Supplies,Notebooks & Paper,4.49
69558281,Hudson University 2 Pocket Leatherette Folder,TRUE,Screen Print,,,Wordmark,Made in USA,Fall,Roaring Spring Blank Book Co.,,,School Supplies,School Supplies,Folder & Binders,1.49
69558285,Hudson University 2 Pocket Folder,TRUE,Screen Print,,,Straight,Made in USA,Fall,Roaring Spring Blank Book Co.,,,School Supplies,School Supplies,Folder & Binders,1.99
69558295,Hudson University Notebook 100-Sheet,FALSE,Screen Print,,,,Made in USA,Fall,Roaring Spring Blank Book Co.,,,School Supplies,School Supplies,Notebooks & Paper,4.49
69579166,Hudson University Sunglasses,FALSE,Decal,,Misc.,Wordmark,Imported,Basic Non-Seasonal,Society 43,,69579167,Clothing & Accessories,Men,Accessories,22
69579168,Hudson University Sunglasses,TRUE,Decal,,Misc.,Wordmark,Imported,Basic Non-Seasonal,Society 43,,69579169,Clothing & Accessories,Men,Accessories,22
69734645,Hudson University Mini Football,TRUE,Other Embellishment,,,Sport Program,Imported,Basic Non-Seasonal,"Baden Sports, Inc.",,69734646,Gifts & Collectibles,Tailgate & Spirit,,12
69798384,"Hudson University Woven 3/4"" Lanyard",TRUE,Screen Print,,,Straight,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,,,Gifts & Collectibles,School Accessories,,7.95
69833063,Hudson University Cutting Board & Tools Set,TRUE,,,,,,DSV Direct Ship from Vendor,Picnic Time,,101000000,Gifts & Collectibles,Home Decor,,32.95
69998319,Hudson University Genre Polo,TRUE,Embroidered/Sewn,100% Polyester,,School of,Imported,Basic Non-Seasonal,Cutter & Buck,,,Clothing & Accessories,Men,Polos,54
70066102,"Hudson University 12"" x 30"" Pennant",FALSE,Other Embellishment,,,Wordmark,Made in USA,Basic Non-Seasonal,Collegiate Pacific,Bright Gold,70066103,Gifts & Collectibles,Tailgate & Spirit,,16
70066120,Hudson University Sweatshirt Blanket,TRUE,Tackle Twill Applique,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Logo Brands,,70066121,Gifts & Collectibles,Tailgate & Spirit,,45
70077947,Hudson University Camelbak Water Bottle Replacement Valve,TRUE,,,,,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Clear,70077948,Gifts & Collectibles,Drinkware,,12
70077951,Hudson University Decal,TRUE,Decal,,,Official Seal,Made in USA,Basic Non-Seasonal,C.D.I. Corporation,Clear,70077952,Gifts & Collectibles,Auto Accessories,,6.95
70092551,"Hudson University Titans 40"" x 27"" Home Banner",TRUE,,,,,Made in USA,Basic Non-Seasonal,University Blanket & Flag Corp.,,70092552,Gifts & Collectibles,Tailgate & Spirit,,55
70092553,Hudson University Rain Poncho,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Storm Duds,White,97291529,Clothing & Accessories,Accessories,Rain Gear,5.95
70092581,Hudson University Cappuccino Mug,TRUE,Screen Print,,,Official Seal,Imported,Basic Non-Seasonal,Spirit Products Ltd.,,70092582,Gifts & Collectibles,Drinkware,,11.95
70096934,Hudson University Titans Fear T-Shirt,TRUE,Screen Print,100% Cotton,,Mascot,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
70119897,Hudson University Titans Thin Dome License Plate Frame,FALSE,Decal,,,Straight,Made in USA,Basic Non-Seasonal,Strand Art Co.,Chrome,70119898,Gifts & Collectibles,Auto Accessories,,16
70161009,"Hudson University Titans 9"" x 24"" Pennant",TRUE,Other Embellishment,,,Mascot,Made in USA,Basic Non-Seasonal,Collegiate Pacific,Light Maroon,70291376,Gifts & Collectibles,Tailgate & Spirit,,14
70161011,"Hudson University Titans 18"" x 36"" Banner",TRUE,Other Embellishment,,,Mascot,Made in USA,Basic Non-Seasonal,Collegiate Pacific,Black,70161012,Gifts & Collectibles,Tailgate & Spirit,,36
70161030,"Hudson University 12"" x 30"" Pennant",FALSE,Other Embellishment,,,Mascot,Made in USA,Basic Non-Seasonal,Collegiate Pacific,Black,70161031,Gifts & Collectibles,Tailgate & Spirit,,24
70194738,Hudson University Tank Top,TRUE,Screen Print,100% Cotton,,Wordmark,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Men,T-Shirts & Tanks,18
70217372,Hudson University The Honors College Hooded Sweatshirt,FALSE,Screen Print,50% Cotton/50% Polyester,,School of,Imported,Basic Non-Seasonal,Champion Products,Black,,Clothing & Accessories,Men,Sweatshirts,42
70217386,Hudson University The Honors College Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,School of,Imported,Basic Non-Seasonal,Champion Products,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
70258481,"Hudson University 12"" x 30"" Pennant",FALSE,Other Embellishment,,,Official Seal,Made in USA,Basic Non-Seasonal,Collegiate Pacific,,,Gifts & Collectibles,Tailgate & Spirit,,24
70326460,Hudson University Cap,TRUE,Embroidered/Sewn,50% Cotton/50% Polyester,,Wordmark,,Basic Non-Seasonal,47,Dark Maroon,,Clothing & Accessories,Men,Hats,30
70326471,Hudson University Washed Twill Cap,TRUE,Embroidered/Sewn,50% Cotton/50% Polyester,,Mascot,,Basic Non-Seasonal,47,,,Clothing & Accessories,Men,Hats,30
70680210,Hudson University Youth Long Sleeve T-Shirt,FALSE,Screen Print,100% Cotton,Youth,Wordmark,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Kids,Youth,28
70719435,Hudson University Fear the Titans Adjustable Cap,TRUE,Embroidered/Sewn,100% Cotton,,Athletic,Imported,Basic Non-Seasonal,47,Black,70719436,Clothing & Accessories,Men,Hats,25
70730324,Hudson University Face Decal,TRUE,Screen Print,,,Wordmark,Made in USA,Basic Non-Seasonal,"Stockdale Technologies, Inc",,70730325,Gifts & Collectibles,Tailgate & Spirit,,4.95
70783536,Hudson University 24 oz. Mascot Water Bottle,TRUE,Other Embellishment,,,Mascot,Made in USA,Basic Non-Seasonal,Tervis Tumbler,Clear,70783537,Gifts & Collectibles,Drinkware,,28
70783544,Hudson University 24 oz. Logo Water Bottle,TRUE,Other Embellishment,,,Wordmark,Made in USA,Basic Non-Seasonal,Tervis Tumbler,Clear,70783545,Gifts & Collectibles,Drinkware,,28
70904643,Black Hudson University Women's Mesh Skirt,TRUE,Screen Print,100% Polyester,Classic,Wordmark,Imported,Holiday,Champion Products,Black,,Clothing & Accessories,Women,Shorts & Pants,32
71013816,Hudson University Dry-Tec Women's Polo,TRUE,Embroidered/Sewn,100% Polyester,Classic,Wordmark,Imported,Basic Non-Seasonal,Cutter & Buck,,,Clothing & Accessories,Women,Polos,64
71013915,Hudson University Dry-Tec Edge Women's Full-Zip Jacket,FALSE,Embroidered/Sewn,100% Polyester,Classic,Wordmark,Imported,Basic Non-Seasonal,Cutter & Buck,,,Clothing & Accessories,Women,Outerwear,94
71014035,Hudson University Atlas WeatherTec Sanders Jacket,TRUE,Embroidered/Sewn,100% Polyester,Classic,Wordmark,Imported,DSV Direct Ship from Vendor,Cutter & Buck,Black,,Clothing & Accessories,Women,Outerwear,200
71041613,Hudson University Desktop Calendar,TRUE,,,,,,Fall,Jardine Associates,,100000000,School Supplies,School Supplies,School Logo Supplies,19.99
71096926,True Black Hudson University Titans Women's Short Sleeve T-Shirt,TRUE,Screen Print,60% Recover Cotton/40% Recycle Poly,Classic,Mascot,Imported,Basic Non-Seasonal,League Collegiate Wear,True Black,,Clothing & Accessories,Women,T-Shirts & Tanks,32
71299501,Hudson University Atlas WeatherTec Sanders Jacket,FALSE,Embroidered/Sewn,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Cutter & Buck,Black,,Clothing & Accessories,Men,Outerwear,176
71299570,Hudson University Atlas Sandpoint Half Zip Wind Sweater,TRUE,Embroidered/Sewn,100% Cotton,,Wordmark,Imported,DSV Direct Ship from Vendor,Cutter & Buck,Charcoal Heather,71299589,Clothing & Accessories,Men,Sweatshirts,87.99
71299656,Hudson University Epic Long Sleeve T-Shirt,FALSE,Embroidered/Sewn,60% Cotton/40% Polyester,,Wordmark,Imported,DSV Direct Ship from Vendor,Cutter & Buck,,,Clothing & Accessories,Men,Sweaters & Woven Shirts,74
71616700,Black Hudson University Creator Short Sleeve T-Shirt,TRUE,Screen Print,100% Polyester,,SIDELINE,Imported,Fall,Adidas,Black,,Clothing & Accessories,Men,T-Shirts & Tanks,35
71661018,Hudson University Titans Hooded Sweatshirt,TRUE,Screen Print,50% Cotton/50% Polyester,,Mascot,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Men,Sweatshirts,42
71661035,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Arch,Imported,Basic Non-Seasonal,Champion Products,C Gold,72544291,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
72005023,Hudson University Vintage Washed Long Sleeve Pocket T-Shirt,FALSE,Screen Print,100% Cotton,,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Ash Grey,,Clothing & Accessories,Men,T-Shirts & Tanks,38
72060793,Hudson University Long Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Mascot,Imported,Basic Non-Seasonal,Champion Products,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,26
72329812,"Hudson University 25"" Swivel Bar Stool",FALSE,,,,,,Basic Non-Seasonal,Holland Bar Stool Co.,,72329813,Gifts & Collectibles,Home Decor,,220
72329816,"Hudson University 36"" Pub Table",TRUE,,,,,,Basic Non-Seasonal,Holland Bar Stool Co.,,72329817,Gifts & Collectibles,Home Decor,,325
72329820,"Hudson University 36"" Pub Table",TRUE,,,,,,Basic Non-Seasonal,Holland Bar Stool Co.,,72329821,Gifts & Collectibles,Home Decor,,350
72329826,"Hudson University 25"" Swivel Bar Stool",TRUE,,,,,,Basic Non-Seasonal,Holland Bar Stool Co.,,72329827,Gifts & Collectibles,Home Decor,,140
72329834,"Hudson University 25"" Swivel Bar Stool",FALSE,,,,,,Basic Non-Seasonal,Holland Bar Stool Co.,,72329835,Gifts & Collectibles,Home Decor,,160
72329838,"Hudson University 25"" Swivel Bar Stool",TRUE,,,,,,Basic Non-Seasonal,Holland Bar Stool Co.,,72329839,Gifts & Collectibles,Home Decor,,142
72469989,Hudson University Alumni Genre Polo,TRUE,Embroidered/Sewn,100% Polyester,,Alumni,Imported,Basic Non-Seasonal,Cutter & Buck,Bordeaux,,Clothing & Accessories,Men,Polos,54
72606533,Hudson University Youth Football T-Shirt,TRUE,Screen Print,100% Cotton,Youth,Sport Program,Imported,Basic Non-Seasonal,Champion Products,,72606537,Clothing & Accessories,Kids,Youth,18
72613076,Hudson University Valet Keychain,TRUE,Etched/Engraved,,,Wordmark,Imported,Basic Non-Seasonal,LXG,Burgundy,72613077,Gifts & Collectibles,School Accessories,,9.95
72613081,Hudson University Blanket,TRUE,,80% Cotton/20% Polyester,,,Imported,Basic Non-Seasonal,Mv Sport Us,,,Gifts & Collectibles,Tailgate & Spirit,,42
72613102,1514C Hudson University Alumni License Plate Frame,TRUE,Other Embellishment,,,Alumni,Made in USA,Basic Non-Seasonal,Strand Art Co.,Chrome,72613103,Gifts & Collectibles,Auto Accessories,,42
72613104,Hudson University Titans Hologram Stand Decal,TRUE,Decal,,,Mascot,Made in USA,Basic Non-Seasonal,C.D.I. Corporation,,72613105,Gifts & Collectibles,Auto Accessories,,6.95
72613106,Hudson University Hologram Decal,TRUE,Decal,,,Wordmark,Made in USA,Basic Non-Seasonal,C.D.I. Corporation,,72613107,Gifts & Collectibles,Auto Accessories,,6.95
72620791,Hudson University Alumni Women's Northgate Polo,FALSE,Embroidered/Sewn,100% Polyester,Classic,Alumni,Imported,Basic Non-Seasonal,Cutter & Buck,Black,,Clothing & Accessories,Women,Polos,50
72628215,Hudson University Titans Alumni Crew Neck Sweatshirt,TRUE,Screen Print,50% Cotton/50% Polyester,,Alumni,Imported,Basic Non-Seasonal,Champion Products,Granite Heather,,Clothing & Accessories,Men,Sweatshirts,34
72637816,Hudson University Javelin Pen,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Spirit Products Ltd.,,72637817,Gifts & Collectibles,Office & Travel,,9.95
72651863,Hudson University Millenium Diploma Frame -ONLINE ONLY,FALSE,,,,,,Basic Non-Seasonal,Framing Success,,72651864,Gifts & Collectibles,Diploma Frames,,190
72651865,Hudson University Coronado Diploma Frame -ONLINE ONLY,TRUE,,,,,,Basic Non-Seasonal,Framing Success,,72651866,Gifts & Collectibles,Diploma Frames,,170
72723140,"Hudson University 12"" Collegiate Santa",TRUE,Other Embellishment,,,Straight,Imported,Basic Non-Seasonal,Spirit Products Ltd.,,72723141,Gifts & Collectibles,Ornaments & Holiday,,38
72824225,Nike Hudson University Mini Rubber Basketball,FALSE,,,,,Imported,Basic Non-Seasonal,Nike Team Sports,,72824226,Gifts & Collectibles,Tailgate & Spirit,,12
72912095,Hudson University 3 x 4 Magnet,TRUE,Other Embellishment,,,Wordmark,Made in USA,Basic Non-Seasonal,"Stockdale Technologies, Inc",,72912096,Gifts & Collectibles,Auto Accessories,,5.95
72924943,Hudson University Titans Women's Athletic Fit Swing Tank Top,TRUE,Screen Print,65% Polyester/35% Rayon,Classic,Mascot,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Women,T-Shirts & Tanks,24
