order_id,outlet,date
80635,Target,2010-10-09 00:00:00
80636,Big 5,2010-10-10 00:00:00
80637,K-Mart,2010-10-10 00:00:00
80638,Sam 's Club,2010-10-10 00:00:00
80639,Academy Sports,2010-10-11 00:00:00
80640,Costco,2010-10-11 00:00:00
80641,Dick 's Sproting Goods,2010-10-11 00:00:00
80642,Target,2010-10-11 00:00:00
80643,Walmart,2010-10-11 00:00:00
80644,K-Mart,2010-10-12 00:00:00
80645,Academy Sports,2010-10-13 00:00:00
80646,Costco,2010-10-13 00:00:00
80647,Dick 's Sproting Goods,2010-10-13 00:00:00
80648,Target,2010-10-13 00:00:00
80649,Walmart,2010-10-13 00:00:00
80650,Big 5,2010-10-15 00:00:00
80651,Costco,2010-10-15 00:00:00
80652,Sam 's Club,2010-10-15 00:00:00
80653,Walmart,2010-10-15 00:00:00
80654,Academy Sports,2010-10-16 00:00:00
80655,Target,2010-10-16 00:00:00
80656,Costco,2010-10-17 00:00:00
80657,Big 5,2010-10-18 00:00:00
80658,Walmart,2010-10-18 00:00:00
80659,Sam 's Club,2010-10-19 00:00:00
80660,Target,2010-10-19 00:00:00
80661,Big 5,2010-10-20 00:00:00
80662,Dick 's Sproting Goods,2010-10-20 00:00:00
80663,Walmart,2010-10-20 00:00:00
80664,Academy Sports,2010-10-21 00:00:00
80665,K-Mart,2010-10-21 00:00:00
80666,Target,2010-10-21 00:00:00
80667,Big 5,2010-10-22 00:00:00
80668,Costco,2010-10-22 00:00:00
80669,Sam 's Club,2010-10-22 00:00:00
80670,Walmart,2010-10-22 00:00:00
80671,Academy Sports,2010-10-23 00:00:00
80672,K-Mart,2010-10-23 00:00:00
80673,Sam 's Club,2010-10-24 00:00:00
80674,Target,2010-10-24 00:00:00
80675,Walmart,2010-10-24 00:00:00
80676,Costco,2010-10-25 00:00:00
80677,Dick 's Sproting Goods,2010-10-25 00:00:00
80678,Sam 's Club,2010-10-26 00:00:00
80679,Academy Sports,2010-10-27 00:00:00
80680,Big 5,2010-10-27 00:00:00
80681,Costco,2010-10-27 00:00:00
80682,Target,2010-10-27 00:00:00
80683,K-Mart,2010-10-28 00:00:00
80684,Walmart,2010-10-28 00:00:00
80685,Dick 's Sproting Goods,2010-10-29 00:00:00
80686,Academy Sports,2010-10-30 00:00:00
80687,Big 5,2010-10-30 00:00:00
80688,K-Mart,2010-10-30 00:00:00
80689,Target,2010-10-30 00:00:00
80690,Sam 's Club,2010-10-31 00:00:00
80691,Walmart,2010-10-31 00:00:00
80692,Big 5,2010-11-01 00:00:00
80693,Target,2010-11-01 00:00:00
80694,Dick 's Sproting Goods,2010-11-02 00:00:00
80695,K-Mart,2010-11-02 00:00:00
80696,Walmart,2010-11-02 00:00:00
80697,Costco,2010-11-03 00:00:00
80698,Academy Sports,2010-11-04 00:00:00
80699,K-Mart,2010-11-04 00:00:00
80700,Target,2010-11-04 00:00:00
80701,Sam 's Club,2010-11-05 00:00:00
80702,Academy Sports,2010-11-06 00:00:00
80703,Big 5,2010-11-06 00:00:00
80704,Costco,2010-11-06 00:00:00
80705,Target,2010-11-06 00:00:00
80706,K-Mart,2010-11-07 00:00:00
80707,Costco,2010-11-08 00:00:00
80708,Sam 's Club,2010-11-08 00:00:00
80709,Academy Sports,2010-11-09 00:00:00
80710,Dick 's Sproting Goods,2010-11-09 00:00:00
80711,K-Mart,2010-11-09 00:00:00
80712,Costco,2010-11-10 00:00:00
80713,Academy Sports,2010-11-11 00:00:00
80714,Sam 's Club,2010-11-11 00:00:00
80715,Target,2010-11-11 00:00:00
80716,Academy Sports,2010-11-13 00:00:00
80717,Big 5,2010-11-13 00:00:00
80718,Costco,2010-11-13 00:00:00
80719,K-Mart,2010-11-13 00:00:00
80720,Target,2010-11-13 00:00:00
80721,Walmart,2010-11-13 00:00:00
80722,Dick 's Sproting Goods,2010-11-14 00:00:00
80723,Sam 's Club,2010-11-14 00:00:00
80724,Big 5,2010-11-15 00:00:00
80725,Costco,2010-11-15 00:00:00
80726,K-Mart,2010-11-15 00:00:00
80727,Walmart,2010-11-15 00:00:00
80728,Target,2010-11-16 00:00:00
80729,Academy Sports,2010-11-17 00:00:00
80730,Costco,2010-11-17 00:00:00
80731,K-Mart,2010-11-17 00:00:00
80732,Sam 's Club,2010-11-18 00:00:00
80733,Big 5,2010-11-19 00:00:00
80734,Dick 's Sproting Goods,2010-11-19 00:00:00
80735,K-Mart,2010-11-19 00:00:00
80736,Costco,2010-11-20 00:00:00
80737,Academy Sports,2010-11-21 00:00:00
80738,Big 5,2010-11-21 00:00:00
80739,Target,2010-11-21 00:00:00
80740,Costco,2010-11-22 00:00:00
80741,Sam 's Club,2010-11-22 00:00:00
80742,K-Mart,2010-11-23 00:00:00
80743,Target,2010-11-23 00:00:00
80744,Walmart,2010-11-23 00:00:00
80745,Academy Sports,2010-11-24 00:00:00
80746,Big 5,2010-11-24 00:00:00
80747,Costco,2010-11-24 00:00:00
80748,Sam 's Club,2010-11-24 00:00:00
80749,Dick 's Sproting Goods,2010-11-25 00:00:00
80750,Walmart,2010-11-25 00:00:00
80751,Costco,2010-11-26 00:00:00
80752,K-Mart,2010-11-26 00:00:00
80753,Sam 's Club,2010-11-26 00:00:00
80754,Academy Sports,2010-11-27 00:00:00
80755,Big 5,2010-11-27 00:00:00
80756,K-Mart,2010-11-28 00:00:00
80757,Sam 's Club,2010-11-28 00:00:00
80758,Big 5,2010-11-29 00:00:00
80759,Dick 's Sproting Goods,2010-11-29 00:00:00
80760,Target,2010-11-29 00:00:00
80761,Academy Sports,2010-11-30 00:00:00
80762,Costco,2010-11-30 00:00:00
80763,K-Mart,2010-11-30 00:00:00
80764,Sam 's Club,2010-11-30 00:00:00
80765,Walmart,2010-11-30 00:00:00
80766,Target,2010-12-01 00:00:00
80767,Academy Sports,2010-12-02 00:00:00
80768,Big 5,2010-12-02 00:00:00
80769,Dick 's Sproting Goods,2010-12-02 00:00:00
80770,K-Mart,2010-12-02 00:00:00
80771,Sam 's Club,2010-12-03 00:00:00
80772,Walmart,2010-12-03 00:00:00
80773,K-Mart,2010-12-04 00:00:00
80774,Academy Sports,2010-12-05 00:00:00
80775,Big 5,2010-12-06 00:00:00
80776,Costco,2010-12-06 00:00:00
80777,K-Mart,2010-12-06 00:00:00
80778,Sam 's Club,2010-12-06 00:00:00
80779,Walmart,2010-12-06 00:00:00
80780,Academy Sports,2010-12-07 00:00:00
80781,Dick 's Sproting Goods,2010-12-07 00:00:00
80782,Target,2010-12-07 00:00:00
80783,Big 5,2010-12-08 00:00:00
80784,K-Mart,2010-12-08 00:00:00
80785,Sam 's Club,2010-12-09 00:00:00
80786,Costco,2010-12-10 00:00:00
80787,Dick 's Sproting Goods,2010-12-10 00:00:00
80788,K-Mart,2010-12-10 00:00:00
80789,Target,2010-12-10 00:00:00
80790,Dick 's Sproting Goods,2010-12-12 00:00:00
80791,K-Mart,2010-12-12 00:00:00
80792,Sam 's Club,2010-12-12 00:00:00
80793,Big 5,2010-12-13 00:00:00
80794,Costco,2010-12-13 00:00:00
80795,Walmart,2010-12-13 00:00:00
80796,K-Mart,2010-12-14 00:00:00
80797,Costco,2010-12-15 00:00:00
80798,Dick 's Sproting Goods,2010-12-15 00:00:00
80799,Target,2010-12-15 00:00:00
80800,Sam 's Club,2010-12-16 00:00:00
80801,Big 5,2010-12-18 00:00:00
80802,Sam 's Club,2010-12-18 00:00:00
80803,Target,2010-12-18 00:00:00
80804,Walmart,2010-12-18 00:00:00
80805,Academy Sports,2010-12-19 00:00:00
80806,Costco,2010-12-19 00:00:00
80807,Target,2010-12-20 00:00:00
80808,Walmart,2010-12-20 00:00:00
80809,Academy Sports,2010-12-21 00:00:00
80810,Big 5,2010-12-21 00:00:00
80811,Sam 's Club,2010-12-21 00:00:00
80812,K-Mart,2010-12-22 00:00:00
80813,Walmart,2010-12-22 00:00:00
80814,Academy Sports,2010-12-23 00:00:00
80815,Target,2010-12-23 00:00:00
80816,Costco,2010-12-24 00:00:00
80817,K-Mart,2010-12-24 00:00:00
80818,Dick 's Sproting Goods,2010-12-25 00:00:00
80819,Target,2010-12-25 00:00:00
80820,Walmart,2010-12-25 00:00:00
80821,Academy Sports,2010-12-26 00:00:00
80822,Big 5,2010-12-26 00:00:00
80823,Costco,2010-12-26 00:00:00
80824,K-Mart,2010-12-26 00:00:00
80825,Sam 's Club,2010-12-27 00:00:00
80826,Target,2010-12-27 00:00:00
80827,Academy Sports,2010-12-28 00:00:00
80828,Dick 's Sproting Goods,2010-12-28 00:00:00
80829,K-Mart,2010-12-28 00:00:00
80830,Costco,2010-12-29 00:00:00
80831,Target,2010-12-29 00:00:00
80832,Academy Sports,2010-12-30 00:00:00
80833,Dick 's Sproting Goods,2010-12-30 00:00:00
80834,Sam 's Club,2010-12-30 00:00:00
80835,Walmart,2010-12-30 00:00:00
80836,Big 5,2010-12-31 00:00:00
80837,K-Mart,2010-12-31 00:00:00
80838,Academy Sports,2011-01-01 00:00:00
80839,Big 5,2011-01-02 00:00:00
80840,Costco,2011-01-02 00:00:00
80841,K-Mart,2011-01-03 00:00:00
80842,Sam 's Club,2011-01-03 00:00:00
80843,Target,2011-01-03 00:00:00
80844,Costco,2011-01-04 00:00:00
80845,Academy Sports,2011-01-05 00:00:00
80846,Costco,2011-01-06 00:00:00
80847,Sam 's Club,2011-01-06 00:00:00
80848,Dick 's Sproting Goods,2011-01-07 00:00:00
80849,K-Mart,2011-01-07 00:00:00
80850,Walmart,2011-01-07 00:00:00
80851,Sam 's Club,2011-01-08 00:00:00
80852,Target,2011-01-08 00:00:00
80853,Costco,2011-01-09 00:00:00
80854,Dick 's Sproting Goods,2011-01-09 00:00:00
80855,Walmart,2011-01-09 00:00:00
80856,Dick 's Sproting Goods,2011-01-11 00:00:00
80857,K-Mart,2011-01-11 00:00:00
80858,Sam 's Club,2011-01-11 00:00:00
80859,Target,2011-01-12 00:00:00
80860,Academy Sports,2011-01-13 00:00:00
80861,Costco,2011-01-13 00:00:00
80862,Dick 's Sproting Goods,2011-01-14 00:00:00
80863,Costco,2011-01-15 00:00:00
80864,Sam 's Club,2011-01-15 00:00:00
80865,Walmart,2011-01-15 00:00:00
80866,Big 5,2011-01-16 00:00:00
80867,Academy Sports,2011-01-17 00:00:00
80868,Big 5,2011-01-18 00:00:00
80869,Costco,2011-01-18 00:00:00
80870,K-Mart,2011-01-18 00:00:00
80871,Sam 's Club,2011-01-18 00:00:00
80872,Target,2011-01-18 00:00:00
80873,Dick 's Sproting Goods,2011-01-19 00:00:00
80874,Academy Sports,2011-01-20 00:00:00
80875,Costco,2011-01-20 00:00:00
80876,K-Mart,2011-01-20 00:00:00
80877,Sam 's Club,2011-01-21 00:00:00
80878,Target,2011-01-21 00:00:00
80879,Academy Sports,2011-01-22 00:00:00
80880,K-Mart,2011-01-22 00:00:00
80881,Sam 's Club,2011-01-23 00:00:00
80882,Walmart,2011-01-23 00:00:00
80883,Costco,2011-01-24 00:00:00
80884,Dick 's Sproting Goods,2011-01-24 00:00:00
80885,K-Mart,2011-01-25 00:00:00
80886,Walmart,2011-01-25 00:00:00
80887,Dick 's Sproting Goods,2011-01-26 00:00:00
80888,Target,2011-01-26 00:00:00
80889,K-Mart,2011-01-27 00:00:00
80890,Sam 's Club,2011-01-27 00:00:00
80891,Costco,2011-01-28 00:00:00
80892,Target,2011-01-28 00:00:00
80893,Academy Sports,2011-01-29 00:00:00
80894,Dick 's Sproting Goods,2011-01-29 00:00:00
80895,Sam 's Club,2011-01-29 00:00:00
80896,Big 5,2011-01-30 00:00:00
80897,Target,2011-01-30 00:00:00
80898,Big 5,2011-02-01 00:00:00
80899,Target,2011-02-01 00:00:00
80900,Sam 's Club,2011-02-02 00:00:00
80901,Walmart,2011-02-02 00:00:00
80902,Academy Sports,2011-02-03 00:00:00
80903,Big 5,2011-02-03 00:00:00
80904,Costco,2011-02-03 00:00:00
80905,Dick 's Sproting Goods,2011-02-03 00:00:00
80906,K-Mart,2011-02-04 00:00:00
80907,Walmart,2011-02-04 00:00:00
80908,Costco,2011-02-05 00:00:00
80909,Dick 's Sproting Goods,2011-02-05 00:00:00
80910,Big 5,2011-02-06 00:00:00
80911,K-Mart,2011-02-07 00:00:00
80912,Costco,2011-02-08 00:00:00
80913,Target,2011-02-08 00:00:00
80914,Academy Sports,2011-02-09 00:00:00
80915,K-Mart,2011-02-10 00:00:00
80916,Target,2011-02-10 00:00:00
80917,Big 5,2011-02-11 00:00:00
80918,Dick 's Sproting Goods,2011-02-11 00:00:00
80919,Sam 's Club,2011-02-11 00:00:00
80920,Walmart,2011-02-11 00:00:00
80921,Academy Sports,2011-02-13 00:00:00
80922,K-Mart,2011-02-13 00:00:00
80923,Big 5,2011-02-14 00:00:00
80924,Walmart,2011-02-14 00:00:00
80925,Academy Sports,2011-02-15 00:00:00
80926,Costco,2011-02-15 00:00:00
80927,K-Mart,2011-02-15 00:00:00
80928,Sam 's Club,2011-02-15 00:00:00
80929,Target,2011-02-15 00:00:00
80930,Big 5,2011-02-16 00:00:00
80931,K-Mart,2011-02-17 00:00:00
80932,Target,2011-02-17 00:00:00
80933,Walmart,2011-02-17 00:00:00
80934,K-Mart,2011-02-19 00:00:00
80935,Sam 's Club,2011-02-19 00:00:00
80936,Walmart,2011-02-19 00:00:00
80937,Academy Sports,2011-02-20 00:00:00
80938,Dick 's Sproting Goods,2011-02-20 00:00:00
80939,Target,2011-02-20 00:00:00
80940,Dick 's Sproting Goods,2011-02-22 00:00:00
80941,Target,2011-02-22 00:00:00
80942,Academy Sports,2011-02-23 00:00:00
80943,K-Mart,2011-02-23 00:00:00
80944,Sam 's Club,2011-02-23 00:00:00
80945,Walmart,2011-02-24 00:00:00
80946,Big 5,2011-02-25 00:00:00
80947,Costco,2011-02-25 00:00:00
80948,Dick 's Sproting Goods,2011-02-25 00:00:00
80949,K-Mart,2011-02-25 00:00:00
80950,Academy Sports,2011-02-26 00:00:00
80951,Sam 's Club,2011-02-26 00:00:00
80952,Target,2011-02-26 00:00:00
80953,Walmart,2011-02-26 00:00:00
80954,Costco,2011-02-27 00:00:00
80955,Academy Sports,2011-02-28 00:00:00
80956,Big 5,2011-02-28 00:00:00
80957,Dick 's Sproting Goods,2011-02-28 00:00:00
80958,Costco,2011-03-01 00:00:00
80959,Target,2011-03-01 00:00:00
80960,Walmart,2011-03-01 00:00:00
80961,Sam 's Club,2011-03-02 00:00:00
80962,Costco,2011-03-03 00:00:00
80963,Dick 's Sproting Goods,2011-03-03 00:00:00
80964,K-Mart,2011-03-03 00:00:00
80965,Target,2011-03-03 00:00:00
80966,Walmart,2011-03-03 00:00:00
80967,Academy Sports,2011-03-04 00:00:00
80968,Big 5,2011-03-04 00:00:00
80969,K-Mart,2011-03-05 00:00:00
80970,Costco,2011-03-06 00:00:00
80971,Walmart,2011-03-06 00:00:00
80972,Target,2011-03-07 00:00:00
80973,Big 5,2011-03-08 00:00:00
80974,Costco,2011-03-08 00:00:00
80975,K-Mart,2011-03-09 00:00:00
80976,Target,2011-03-09 00:00:00
80977,Academy Sports,2011-03-10 00:00:00
80978,Costco,2011-03-10 00:00:00
80979,Sam 's Club,2011-03-10 00:00:00
80980,Big 5,2011-03-11 00:00:00
80981,Dick 's Sproting Goods,2011-03-11 00:00:00
80982,K-Mart,2011-03-11 00:00:00
80983,Target,2011-03-11 00:00:00
80984,Academy Sports,2011-03-12 00:00:00
80985,Sam 's Club,2011-03-13 00:00:00
80986,Target,2011-03-13 00:00:00
80987,Costco,2011-03-14 00:00:00
80988,K-Mart,2011-03-14 00:00:00
80989,Walmart,2011-03-14 00:00:00
80990,Sam 's Club,2011-03-15 00:00:00
80991,Academy Sports,2011-03-16 00:00:00
80992,Dick 's Sproting Goods,2011-03-16 00:00:00
80993,Target,2011-03-16 00:00:00
80994,Sam 's Club,2011-03-17 00:00:00
80995,Walmart,2011-03-17 00:00:00
80996,K-Mart,2011-03-18 00:00:00
80997,Target,2011-03-18 00:00:00
80998,Costco,2011-03-19 00:00:00
80999,Sam 's Club,2011-03-19 00:00:00
81000,K-Mart,2011-03-20 00:00:00
81001,Target,2011-03-20 00:00:00
81002,Academy Sports,2011-03-21 00:00:00
81003,Costco,2011-03-21 00:00:00
81004,Walmart,2011-03-21 00:00:00
81005,Big 5,2011-03-22 00:00:00
81006,Dick 's Sproting Goods,2011-03-22 00:00:00
81007,Academy Sports,2011-03-23 00:00:00
81008,Costco,2011-03-23 00:00:00
81009,Sam 's Club,2011-03-23 00:00:00
81010,Target,2011-03-23 00:00:00
81011,Big 5,2011-03-24 00:00:00
81012,K-Mart,2011-03-24 00:00:00
81013,Walmart,2011-03-24 00:00:00
81014,Dick 's Sproting Goods,2011-03-26 00:00:00
81015,K-Mart,2011-03-26 00:00:00
81016,Sam 's Club,2011-03-26 00:00:00
81017,Target,2011-03-26 00:00:00
81018,Big 5,2011-03-27 00:00:00
81019,Costco,2011-03-28 00:00:00
81020,Walmart,2011-03-28 00:00:00
81021,Academy Sports,2011-03-29 00:00:00
81022,Big 5,2011-03-29 00:00:00
81023,Sam 's Club,2011-03-29 00:00:00
81024,Academy Sports,2011-03-31 00:00:00
81025,Walmart,2011-04-01 00:00:00
81026,K-Mart,2011-04-02 00:00:00
81027,Sam 's Club,2011-04-02 00:00:00
81028,Dick 's Sproting Goods,2011-04-03 00:00:00
81029,Walmart,2011-04-03 00:00:00
81030,K-Mart,2011-04-04 00:00:00
81031,Sam 's Club,2011-04-04 00:00:00
81032,Target,2011-04-04 00:00:00
81033,Academy Sports,2011-04-05 00:00:00
81034,Dick 's Sproting Goods,2011-04-05 00:00:00
81035,Walmart,2011-04-05 00:00:00
81036,Big 5,2011-04-06 00:00:00
81037,K-Mart,2011-04-06 00:00:00
81038,Sam 's Club,2011-04-06 00:00:00
81039,Walmart,2011-04-07 00:00:00
81040,Costco,2011-04-08 00:00:00
81041,Sam 's Club,2011-04-08 00:00:00
81042,Target,2011-04-08 00:00:00
81043,Academy Sports,2011-04-09 00:00:00
81044,Target,2011-04-10 00:00:00
81045,Costco,2011-04-11 00:00:00
81046,K-Mart,2011-04-11 00:00:00
81047,Sam 's Club,2011-04-11 00:00:00
81048,Dick 's Sproting Goods,2011-04-12 00:00:00
81049,Target,2011-04-12 00:00:00
81050,Sam 's Club,2011-04-13 00:00:00
81051,Academy Sports,2011-04-15 00:00:00
81052,Big 5,2011-04-15 00:00:00
81053,Costco,2011-04-15 00:00:00
81054,Dick 's Sproting Goods,2011-04-15 00:00:00
81055,K-Mart,2011-04-15 00:00:00
81056,Walmart,2011-04-15 00:00:00
81057,Academy Sports,2011-04-17 00:00:00
81058,K-Mart,2011-04-17 00:00:00
81059,Walmart,2011-04-17 00:00:00
81060,Big 5,2011-04-18 00:00:00
81061,Costco,2011-04-18 00:00:00
81062,Target,2011-04-18 00:00:00
81063,K-Mart,2011-04-19 00:00:00
81064,Academy Sports,2011-04-20 00:00:00
81065,Costco,2011-04-20 00:00:00
81066,Sam 's Club,2011-04-20 00:00:00
81067,Target,2011-04-20 00:00:00
81068,Big 5,2011-04-21 00:00:00
81069,Costco,2011-04-22 00:00:00
81070,Academy Sports,2011-04-23 00:00:00
81071,Big 5,2011-04-23 00:00:00
81072,Dick 's Sproting Goods,2011-04-23 00:00:00
81073,K-Mart,2011-04-23 00:00:00
81074,Walmart,2011-04-23 00:00:00
81075,Target,2011-04-24 00:00:00
81076,Academy Sports,2011-04-25 00:00:00
81077,Dick 's Sproting Goods,2011-04-25 00:00:00
81078,K-Mart,2011-04-25 00:00:00
81079,Sam 's Club,2011-04-25 00:00:00
81080,Target,2011-04-26 00:00:00
81081,Walmart,2011-04-26 00:00:00
81082,Academy Sports,2011-04-27 00:00:00
81083,Costco,2011-04-27 00:00:00
81084,Dick 's Sproting Goods,2011-04-27 00:00:00
81085,K-Mart,2011-04-27 00:00:00
81086,Sam 's Club,2011-04-27 00:00:00
81087,Target,2011-04-28 00:00:00
81088,Walmart,2011-04-28 00:00:00
81089,Big 5,2011-04-29 00:00:00
81090,Costco,2011-04-29 00:00:00
81091,Dick 's Sproting Goods,2011-04-30 00:00:00
81092,Sam 's Club,2011-04-30 00:00:00
81093,Target,2011-04-30 00:00:00
81094,Walmart,2011-04-30 00:00:00
81095,Academy Sports,2011-05-01 00:00:00
81096,K-Mart,2011-05-01 00:00:00
81097,Costco,2011-05-02 00:00:00
81098,Academy Sports,2011-05-03 00:00:00
81099,Big 5,2011-05-03 00:00:00
81100,K-Mart,2011-05-03 00:00:00
81101,Target,2011-05-03 00:00:00
81102,Costco,2011-05-04 00:00:00
81103,Dick 's Sproting Goods,2011-05-04 00:00:00
81104,Academy Sports,2011-05-05 00:00:00
81105,Sam 's Club,2011-05-05 00:00:00
81106,Big 5,2011-05-06 00:00:00
81107,Target,2011-05-06 00:00:00
81108,Walmart,2011-05-06 00:00:00
81109,K-Mart,2011-05-07 00:00:00
81110,Sam 's Club,2011-05-07 00:00:00
81111,Target,2011-05-08 00:00:00
81112,Dick 's Sproting Goods,2011-05-10 00:00:00
81113,K-Mart,2011-05-10 00:00:00
81114,Sam 's Club,2011-05-10 00:00:00
81115,Target,2011-05-10 00:00:00
81116,Big 5,2011-05-11 00:00:00
81117,Costco,2011-05-11 00:00:00
81118,Dick 's Sproting Goods,2011-05-12 00:00:00
81119,Walmart,2011-05-12 00:00:00
81120,Big 5,2011-05-13 00:00:00
81121,K-Mart,2011-05-13 00:00:00
81122,Costco,2011-05-14 00:00:00
81123,Sam 's Club,2011-05-14 00:00:00
81124,Big 5,2011-05-15 00:00:00
81125,Costco,2011-05-16 00:00:00
81126,Sam 's Club,2011-05-16 00:00:00
81127,Walmart,2011-05-16 00:00:00
81128,Academy Sports,2011-05-17 00:00:00
81129,Dick 's Sproting Goods,2011-05-17 00:00:00
81130,Big 5,2011-05-18 00:00:00
81131,Costco,2011-05-18 00:00:00
81132,K-Mart,2011-05-18 00:00:00
81133,Sam 's Club,2011-05-18 00:00:00
81134,Walmart,2011-05-18 00:00:00
81135,Academy Sports,2011-05-19 00:00:00
81136,Dick 's Sproting Goods,2011-05-19 00:00:00
81137,Target,2011-05-19 00:00:00
81138,K-Mart,2011-05-20 00:00:00
81139,Sam 's Club,2011-05-20 00:00:00
81140,Academy Sports,2011-05-21 00:00:00
81141,Dick 's Sproting Goods,2011-05-21 00:00:00
81142,Sam 's Club,2011-05-22 00:00:00
81143,Target,2011-05-22 00:00:00
81144,Walmart,2011-05-22 00:00:00
81145,Academy Sports,2011-05-23 00:00:00
81146,Dick 's Sproting Goods,2011-05-23 00:00:00
81147,Costco,2011-05-24 00:00:00
81148,K-Mart,2011-05-24 00:00:00
81149,Target,2011-05-24 00:00:00
81150,Academy Sports,2011-05-25 00:00:00
81151,Dick 's Sproting Goods,2011-05-26 00:00:00
81152,Sam 's Club,2011-05-26 00:00:00
81153,Target,2011-05-26 00:00:00
81154,Walmart,2011-05-26 00:00:00
81155,Academy Sports,2011-05-27 00:00:00
81156,K-Mart,2011-05-27 00:00:00
81157,Costco,2011-05-28 00:00:00
81158,Target,2011-05-28 00:00:00
81159,Academy Sports,2011-05-29 00:00:00
81160,K-Mart,2011-05-29 00:00:00
81161,Sam 's Club,2011-05-29 00:00:00
81162,Target,2011-05-30 00:00:00
81163,Walmart,2011-05-30 00:00:00
81164,Academy Sports,2011-05-31 00:00:00
81165,Costco,2011-05-31 00:00:00
81166,Dick 's Sproting Goods,2011-05-31 00:00:00
81167,K-Mart,2011-05-31 00:00:00
81168,Walmart,2011-06-01 00:00:00
81169,Big 5,2011-06-02 00:00:00
81170,K-Mart,2011-06-02 00:00:00
81171,Sam 's Club,2011-06-02 00:00:00
81172,Academy Sports,2011-06-03 00:00:00
81173,Costco,2011-06-03 00:00:00
81174,Academy Sports,2011-06-05 00:00:00
81175,Sam 's Club,2011-06-05 00:00:00
81176,Target,2011-06-05 00:00:00
81177,Walmart,2011-06-05 00:00:00
81178,Big 5,2011-06-06 00:00:00
81179,Dick 's Sproting Goods,2011-06-06 00:00:00
81180,Costco,2011-06-07 00:00:00
81181,K-Mart,2011-06-07 00:00:00
81182,Sam 's Club,2011-06-07 00:00:00
81183,Walmart,2011-06-08 00:00:00
81184,Big 5,2011-06-09 00:00:00
81185,Dick 's Sproting Goods,2011-06-09 00:00:00
81186,Sam 's Club,2011-06-09 00:00:00
81187,Academy Sports,2011-06-10 00:00:00
81188,K-Mart,2011-06-10 00:00:00
81189,Dick 's Sproting Goods,2011-06-11 00:00:00
81190,Walmart,2011-06-11 00:00:00
81191,Big 5,2011-06-12 00:00:00
81192,K-Mart,2011-06-12 00:00:00
81193,Academy Sports,2011-06-13 00:00:00
81194,Target,2011-06-13 00:00:00
81195,K-Mart,2011-06-14 00:00:00
81196,Sam 's Club,2011-06-14 00:00:00
81197,Academy Sports,2011-06-15 00:00:00
81198,Target,2011-06-15 00:00:00
81199,Sam 's Club,2011-06-16 00:00:00
81200,Academy Sports,2011-06-17 00:00:00
81201,Dick 's Sproting Goods,2011-06-17 00:00:00
81202,K-Mart,2011-06-17 00:00:00
81203,Target,2011-06-17 00:00:00
81204,Dick 's Sproting Goods,2011-06-19 00:00:00
81205,Sam 's Club,2011-06-19 00:00:00
81206,Target,2011-06-19 00:00:00
81207,Walmart,2011-06-19 00:00:00
81208,Academy Sports,2011-06-21 00:00:00
81209,Costco,2011-06-21 00:00:00
81210,Dick 's Sproting Goods,2011-06-21 00:00:00
81211,K-Mart,2011-06-21 00:00:00
81212,Big 5,2011-06-22 00:00:00
81213,Walmart,2011-06-22 00:00:00
81214,Academy Sports,2011-06-24 00:00:00
81215,Costco,2011-06-24 00:00:00
81216,K-Mart,2011-06-24 00:00:00
81217,Sam 's Club,2011-06-24 00:00:00
81218,Walmart,2011-06-24 00:00:00
81219,Big 5,2011-06-25 00:00:00
81220,Dick 's Sproting Goods,2011-06-25 00:00:00
81221,Target,2011-06-25 00:00:00
81222,Sam 's Club,2011-06-26 00:00:00
81223,Academy Sports,2011-06-27 00:00:00
81224,Costco,2011-06-27 00:00:00
81225,K-Mart,2011-06-27 00:00:00
81226,Target,2011-06-27 00:00:00
81227,Dick 's Sproting Goods,2011-06-28 00:00:00
81228,Sam 's Club,2011-06-28 00:00:00
81229,Walmart,2011-06-28 00:00:00
81230,Academy Sports,2011-06-29 00:00:00
81231,Costco,2011-06-29 00:00:00
81232,Target,2011-06-29 00:00:00
81233,Big 5,2011-06-30 00:00:00
81234,K-Mart,2011-06-30 00:00:00
